date,cat,count,text
17/05/2019,economic,10629195.93,Some text
24/05/2019,economic,10628405.83,Some text
28/05/2019,economic,10627615.73,Some text
3/06/2019,economic,10642392.92,Some text
6/06/2019,economic,10641601.66,Some text
7/06/2019,economic,21312113.37,Some text
12/06/2019,economic,10665059.97,Some text
17/06/2019,economic,10664266.8,Some text
20/06/2019,economic,21344370.19,Some text
21/06/2019,economic,10694473.19,Some text
25/06/2019,economic,21407334.21,Some text
27/06/2019,economic,10715590.97,Some text
28/06/2019,economic,21428789.89,Some text
3/07/2019,economic,10728010.61,Some text
8/07/2019,economic,10745359.88,Some text
16/07/2019,economic,21515624.2,Some text
18/07/2019,economic,10756610.87,Some text
26/07/2019,economic,21510819.28,Some text
29/07/2019,economic,21710407.69,Some text
30/07/2019,economic,10871772.23,Some text
31/07/2019,economic,10870962.53,Some text
8/08/2019,economic,21739495.98,Some text
14/08/2019,economic,10919193.68,Some text
16/08/2019,economic,10941104.86,Some text
20/08/2019,economic,10944836.1,Some text
21/08/2019,economic,10944020.6,Some text
28/08/2019,economic,32860102.49,Some text
9/09/2019,economic,10979893.37,Some text
10/09/2019,economic,10979074.95,Some text
11/09/2019,economic,11027780.1,Some text
12/09/2019,economic,11026957.99,Some text
16/09/2019,economic,11026135.88,Some text
19/09/2019,economic,11088916.07,Some text
26/09/2019,economic,22175351.59,Some text
1/10/2019,economic,11097508.47,Some text
7/10/2019,economic,11096680.79,Some text
9/10/2019,economic,11099899.43,Some text
14/10/2019,economic,11099071.45,Some text
15/10/2019,economic,11098243.48,Some text
21/10/2019,economic,11122765.28,Some text
22/10/2019,economic,11135041.58,Some text
31/10/2019,economic,33523246.53,Some text
1/11/2019,economic,11204740.09,Some text
4/11/2019,economic,11252302.73,Some text
6/11/2019,economic,11259624.3,Some text
8/11/2019,economic,11258783.78,Some text
12/11/2019,economic,11257943.26,Some text
22/11/2019,economic,22540698.92,Some text
29/11/2019,economic,11274762.89,Some text
3/12/2019,economic,22710286.46,Some text
4/12/2019,economic,11361960.34,Some text
6/12/2019,economic,11361111.67,Some text
16/12/2019,economic,11360263,Some text
18/12/2019,economic,11386619.62,Some text
19/12/2019,economic,11385768.92,Some text
8/01/2020,economic,11423906.44,Some text
13/01/2020,economic,11423052.83,Some text
16/01/2020,economic,11422199.22,Some text
5/02/2020,economic,22916581.16,Some text
11/02/2020,economic,11473756.74,Some text
13/02/2020,economic,11542815.65,Some text
17/02/2020,economic,11541952.77,Some text
18/02/2020,economic,11554002.74,Some text
19/02/2020,economic,11553138.89,Some text
21/02/2020,economic,11552275.04,Some text
27/02/2020,economic,23136382.51,Some text
28/02/2020,economic,11584104.9,Some text
6/03/2020,economic,11590902.1,Some text
11/03/2020,economic,11590035.1,Some text
12/03/2020,economic,23181680.03,Some text
13/03/2020,economic,11598503.69,Some text
17/03/2020,economic,23196395.75,Some text
20/03/2020,economic,11706902.13,Some text
26/03/2020,economic,11706025.99,Some text
27/03/2020,economic,11705149.86,Some text
30/03/2020,economic,11741927.91,Some text
31/03/2020,economic,11749605.41,Some text
7/04/2020,economic,11782908.34,Some text
22/04/2020,economic,23637451.78,Some text
27/04/2020,economic,23650339.55,Some text
1/05/2020,economic,11839816.82,Some text
5/05/2020,economic,23730366.89,Some text
6/05/2020,economic,11879941.21,Some text
9/05/2020,economic,11879051.26,Some text
14/05/2020,economic,23755432.67,Some text
19/05/2020,economic,11876381.41,Some text
22/05/2020,economic,11902565.95,Some text
27/05/2020,economic,23847578.68,Some text
28/05/2020,economic,12036341.59,Some text
1/06/2020,economic,12063457,Some text
3/06/2020,economic,12062552.69,Some text
4/06/2020,economic,12068836.58,Some text
16/06/2020,economic,36444011.62,Some text
17/06/2020,economic,12185114.23,Some text
19/06/2020,economic,12225260.39,Some text
22/06/2020,economic,49087525.89,Some text
23/06/2020,economic,24592470.83,Some text
25/06/2020,economic,12326585.74,Some text
1/07/2020,economic,12325660.74,Some text
6/07/2020,economic,12329249.29,Some text
13/07/2020,economic,12337350.37,Some text
15/07/2020,economic,12336424.35,Some text
16/07/2020,economic,12376240.98,Some text
21/07/2020,economic,12375311.9,Some text
22/07/2020,economic,12383857.72,Some text
23/07/2020,economic,12382927.93,Some text
24/07/2020,economic,12395731.3,Some text
29/07/2020,economic,37186191.31,Some text
30/07/2020,economic,12435602.91,Some text
5/08/2020,economic,12465826.65,Some text
6/08/2020,economic,37529346.79,Some text
13/08/2020,economic,12557734.42,Some text
17/08/2020,economic,25115914.59,Some text
28/08/2020,economic,12597105.7,Some text
31/08/2020,economic,12611432.37,Some text
2/09/2020,economic,25278652.69,Some text
7/09/2020,economic,12685379.06,Some text
14/09/2020,economic,51234536.17,Some text
16/09/2020,economic,12916779.33,Some text
21/09/2020,economic,12915807.85,Some text
22/09/2020,economic,12935101.61,Some text
25/09/2020,economic,12934128.61,Some text
30/09/2020,economic,12933155.61,Some text
5/10/2020,economic,12933985.8,Some text
7/10/2020,economic,12949670.18,Some text
15/10/2020,economic,12956393.69,Some text
19/10/2020,economic,25909862.47,Some text
22/10/2020,economic,12957987.45,Some text
28/10/2020,economic,12957012.14,Some text
6/01/2015,urban,2052285.569,Some text
12/01/2015,urban,6156015.147,Some text
13/01/2015,urban,2114731.418,Some text
23/01/2015,urban,2114586.85,Some text
27/01/2015,urban,2138771.306,Some text
28/01/2015,urban,2169936.051,Some text
29/01/2015,urban,8787921.737,Some text
31/01/2015,urban,2224019.193,Some text
3/02/2015,urban,2224302.868,Some text
4/02/2015,urban,4448149.281,Some text
5/02/2015,urban,4532055.101,Some text
6/02/2015,urban,2265794.986,Some text
9/02/2015,urban,6902876.082,Some text
16/02/2015,urban,7314905.886,Some text
18/02/2015,urban,7727514.468,Some text
19/02/2015,urban,2605802.841,Some text
24/02/2015,urban,2616841.543,Some text
27/02/2015,urban,2627791.917,Some text
2/03/2015,urban,2627611.956,Some text
3/03/2015,urban,2627431.995,Some text
5/03/2015,urban,2629625.855,Some text
9/03/2015,urban,5258711.338,Some text
10/03/2015,urban,5257990.844,Some text
11/03/2015,urban,5262980.008,Some text
12/03/2015,urban,5323772.534,Some text
13/03/2015,urban,2689513.938,Some text
16/03/2015,urban,2689329.598,Some text
17/03/2015,urban,2719110.948,Some text
18/03/2015,urban,2746124.694,Some text
19/03/2015,urban,2745936.435,Some text
20/03/2015,urban,2768179.037,Some text
23/03/2015,urban,2785280.569,Some text
25/03/2015,urban,2852865.413,Some text
26/03/2015,urban,5705143.938,Some text
27/03/2015,urban,5719217.497,Some text
2/04/2015,urban,2870307.3,Some text
6/04/2015,urban,2896587.107,Some text
7/04/2015,urban,2927417.976,Some text
15/04/2015,urban,2927217.138,Some text
16/04/2015,urban,2927016.3,Some text
17/04/2015,urban,2947475.355,Some text
22/04/2015,urban,11861208.61,Some text
27/04/2015,urban,5941604.003,Some text
28/04/2015,urban,3001473.523,Some text
30/04/2015,urban,6002328.864,Some text
1/05/2015,urban,3000855.342,Some text
4/05/2015,urban,3019382.565,Some text
5/05/2015,urban,3075401.789,Some text
6/05/2015,urban,6215111.842,Some text
7/05/2015,urban,15963869.75,Some text
8/05/2015,urban,6434419.202,Some text
13/05/2015,urban,3258776.954,Some text
19/05/2015,urban,6552009.72,Some text
20/05/2015,urban,3282387.601,Some text
21/05/2015,urban,6790148.954,Some text
22/05/2015,urban,6824887.22,Some text
26/05/2015,urban,3464246.086,Some text
27/05/2015,urban,3468934.031,Some text
28/05/2015,urban,3468695.485,Some text
29/05/2015,urban,3480866.671,Some text
3/06/2015,urban,7910345.704,Some text
4/06/2015,urban,7936162.938,Some text
5/06/2015,urban,8112498.586,Some text
10/06/2015,urban,8148970.552,Some text
11/06/2015,urban,4130848.255,Some text
12/06/2015,urban,8359282.022,Some text
16/06/2015,urban,43236412.58,Some text
17/06/2015,urban,4358549.481,Some text
18/06/2015,urban,4358249.264,Some text
19/06/2015,urban,4357949.048,Some text
22/06/2015,urban,4363180.462,Some text
23/06/2015,urban,4362879.864,Some text
24/06/2015,urban,8724857.934,Some text
25/06/2015,urban,4363944.33,Some text
26/06/2015,urban,4363643.596,Some text
28/06/2015,urban,4363342.863,Some text
29/06/2015,urban,13088224.19,Some text
30/06/2015,urban,17589515.54,Some text
1/07/2015,urban,8826161.55,Some text
2/07/2015,urban,8824944.19,Some text
3/07/2015,urban,4412015.585,Some text
6/07/2015,urban,8823118.15,Some text
7/07/2015,urban,8821900.792,Some text
10/07/2015,urban,4410493.886,Some text
13/07/2015,urban,13354054.44,Some text
14/07/2015,urban,4531231.779,Some text
15/07/2015,urban,4530919.021,Some text
17/07/2015,urban,4548272.117,Some text
20/07/2015,urban,9183726.057,Some text
21/07/2015,urban,4592859.4,Some text
22/07/2015,urban,4592542.28,Some text
23/07/2015,urban,4592225.159,Some text
25/07/2015,urban,4591908.038,Some text
27/07/2015,urban,4591590.917,Some text
28/07/2015,urban,4591628.979,Some text
3/08/2015,urban,13904655.17,Some text
5/08/2015,urban,4692771.567,Some text
6/08/2015,urban,14126861.33,Some text
10/08/2015,urban,9522606.53,Some text
11/08/2015,urban,4896173.331,Some text
12/08/2015,urban,4895834.917,Some text
14/08/2015,urban,4895496.503,Some text
18/08/2015,urban,9789977.764,Some text
20/08/2015,urban,4894481.261,Some text
24/08/2015,urban,14681413.3,Some text
25/08/2015,urban,4894082.722,Some text
26/08/2015,urban,9811612.305,Some text
27/08/2015,urban,4943363.682,Some text
28/08/2015,urban,9977726.376,Some text
29/08/2015,urban,4990303.943,Some text
31/08/2015,urban,4989958.665,Some text
1/09/2015,urban,9983341.571,Some text
3/09/2015,urban,10074592.72,Some text
4/09/2015,urban,10178063.68,Some text
7/09/2015,urban,15428848.92,Some text
8/09/2015,urban,10339399.5,Some text
10/09/2015,urban,10394220.41,Some text
14/09/2015,urban,5196570.318,Some text
15/09/2015,urban,10392060.87,Some text
16/09/2015,urban,15586708.1,Some text
18/09/2015,urban,5195068.824,Some text
22/09/2015,urban,10428193.74,Some text
24/09/2015,urban,5233122.204,Some text
25/09/2015,urban,5242656.779,Some text
28/09/2015,urban,21113583.89,Some text
30/09/2015,urban,5314127.546,Some text
1/10/2015,urban,5323920.941,Some text
2/10/2015,urban,5323551.788,Some text
6/10/2015,urban,16074824.53,Some text
7/10/2015,urban,5357531.62,Some text
8/10/2015,urban,10734482.31,Some text
10/10/2015,urban,5409264.211,Some text
12/10/2015,urban,21654074.57,Some text
13/10/2015,urban,16324142.3,Some text
14/10/2015,urban,10993595.75,Some text
16/10/2015,urban,5507040.109,Some text
20/10/2015,urban,11072747.95,Some text
21/10/2015,urban,11086821.18,Some text
22/10/2015,urban,5542833.171,Some text
23/10/2015,urban,11143109.05,Some text
26/10/2015,urban,5600271.81,Some text
27/10/2015,urban,5599882.794,Some text
30/10/2015,urban,11281485.06,Some text
1/11/2015,urban,5741490.042,Some text
2/11/2015,urban,11497540.62,Some text
3/11/2015,urban,5760801.945,Some text
4/11/2015,urban,11529706.11,Some text
5/11/2015,urban,5768903.515,Some text
6/11/2015,urban,17304304.5,Some text
9/11/2015,urban,11769194.06,Some text
10/11/2015,urban,5886011.244,Some text
11/11/2015,urban,17655577.82,Some text
12/11/2015,urban,6005775.196,Some text
16/11/2015,urban,12010589.25,Some text
17/11/2015,urban,6057086.575,Some text
18/11/2015,urban,6069615.533,Some text
19/11/2015,urban,12137964.1,Some text
20/11/2015,urban,6072262.678,Some text
25/11/2015,urban,6082839.975,Some text
27/11/2015,urban,6082416.614,Some text
30/11/2015,urban,6091726.317,Some text
1/12/2015,urban,6091302.279,Some text
3/12/2015,urban,18275060.14,Some text
8/12/2015,urban,6103008.755,Some text
11/12/2015,urban,6102583.784,Some text
14/12/2015,urban,12203892.66,Some text
17/12/2015,urban,6115583.192,Some text
18/12/2015,urban,6115157.226,Some text
21/12/2015,urban,6114731.261,Some text
22/12/2015,urban,12247633.14,Some text
3/01/2016,urban,6132900.52,Some text
4/01/2016,urban,24579132.7,Some text
7/01/2016,urban,12303176.26,Some text
8/01/2016,urban,6158154.554,Some text
13/01/2016,urban,6170407.945,Some text
14/01/2016,urban,6169977.772,Some text
20/01/2016,urban,6169547.599,Some text
22/01/2016,urban,6173657.284,Some text
27/01/2016,urban,18614105.1,Some text
29/01/2016,urban,6221172.623,Some text
1/02/2016,urban,6220738.699,Some text
2/02/2016,urban,12686414.52,Some text
4/02/2016,urban,13226284.21,Some text
6/02/2016,urban,6765008.534,Some text
8/02/2016,urban,6766478.215,Some text
10/02/2016,urban,6766006.025,Some text
11/02/2016,urban,6765533.835,Some text
15/02/2016,urban,6781747.359,Some text
16/02/2016,urban,13562074.66,Some text
17/02/2016,urban,13560181.24,Some text
18/02/2016,urban,6779380.587,Some text
22/02/2016,urban,27428135.54,Some text
23/02/2016,urban,6869706.264,Some text
24/02/2016,urban,13751939.38,Some text
26/02/2016,urban,13750018.12,Some text
29/02/2016,urban,6874288.584,Some text
1/03/2016,urban,41499896.13,Some text
3/03/2016,urban,13895397.77,Some text
4/03/2016,urban,7005015.709,Some text
8/03/2016,urban,7004525.951,Some text
15/03/2016,urban,21028017.04,Some text
16/03/2016,urban,21112623.88,Some text
17/03/2016,urban,14419493.47,Some text
22/03/2016,urban,7247819.881,Some text
23/03/2016,urban,7247312.793,Some text
24/03/2016,urban,14499106.89,Some text
28/03/2016,urban,7251793.681,Some text
31/03/2016,urban,7268879.966,Some text
1/04/2016,urban,7270258.736,Some text
5/04/2016,urban,29291340.22,Some text
11/04/2016,urban,22516730.65,Some text
12/04/2016,urban,7799100.73,Some text
15/04/2016,urban,15611289.66,Some text
18/04/2016,urban,23475913.39,Some text
20/04/2016,urban,7842298.603,Some text
21/04/2016,urban,15691168.98,Some text
22/04/2016,urban,7851286.807,Some text
27/04/2016,urban,7850736.612,Some text
29/04/2016,urban,39433896.9,Some text
3/05/2016,urban,23748097.2,Some text
6/05/2016,urban,15906541.81,Some text
9/05/2016,urban,23874102.17,Some text
10/05/2016,urban,15919434.29,Some text
11/05/2016,urban,15947074.94,Some text
12/05/2016,urban,7972698.295,Some text
13/05/2016,urban,7972138.847,Some text
16/05/2016,urban,31895957.4,Some text
17/05/2016,urban,7972590.16,Some text
18/05/2016,urban,23914412.42,Some text
19/05/2016,urban,15962854.17,Some text
20/05/2016,urban,16097727.92,Some text
23/05/2016,urban,16219843.57,Some text
24/05/2016,urban,8109067.299,Some text
25/05/2016,urban,24513315.33,Some text
26/05/2016,urban,32714398.35,Some text
27/05/2016,urban,8223924.309,Some text
30/05/2016,urban,33317237.99,Some text
31/05/2016,urban,33728907.77,Some text
1/06/2016,urban,8448391.605,Some text
2/06/2016,urban,8447797.401,Some text
8/06/2016,urban,33959591.88,Some text
9/06/2016,urban,8528711.845,Some text
10/06/2016,urban,8528111.738,Some text
14/06/2016,urban,8527511.632,Some text
15/06/2016,urban,8552103.717,Some text
16/06/2016,urban,25675645.07,Some text
17/06/2016,urban,25723903.72,Some text
20/06/2016,urban,17185218.29,Some text
21/06/2016,urban,8613925.15,Some text
22/06/2016,urban,8633467.676,Some text
23/06/2016,urban,17265111.25,Some text
30/06/2016,urban,8631643.576,Some text
1/07/2016,urban,17261463.05,Some text
4/07/2016,urban,17259030.92,Some text
5/07/2016,urban,17256598.78,Some text
6/07/2016,urban,17275118.23,Some text
8/07/2016,urban,8640137.684,Some text
11/07/2016,urban,17467847.8,Some text
12/07/2016,urban,8733000.361,Some text
14/07/2016,urban,8732384.668,Some text
18/07/2016,urban,8731768.974,Some text
20/07/2016,urban,8731153.28,Some text
22/07/2016,urban,8837858.859,Some text
25/07/2016,urban,8837235.596,Some text
26/07/2016,urban,8836612.334,Some text
27/07/2016,urban,8835989.072,Some text
28/07/2016,urban,35388526.91,Some text
29/07/2016,urban,8859454.421,Some text
1/08/2016,urban,17738749.24,Some text
2/08/2016,urban,17948446.47,Some text
4/08/2016,urban,9042509.602,Some text
5/08/2016,urban,18104229.98,Some text
8/08/2016,urban,27261725.24,Some text
9/08/2016,urban,27632442.58,Some text
10/08/2016,urban,18442475.15,Some text
12/08/2016,urban,18439869.82,Some text
16/08/2016,urban,9283686.572,Some text
17/08/2016,urban,27887247.54,Some text
18/08/2016,urban,28051097.19,Some text
26/08/2016,urban,18711995.94,Some text
29/08/2016,urban,18710069.18,Some text
1/09/2016,urban,9354401.841,Some text
9/09/2016,urban,18746370.55,Some text
12/09/2016,urban,9411410.153,Some text
14/09/2016,urban,9410744.565,Some text
15/09/2016,urban,9410078.977,Some text
16/09/2016,urban,18835442.84,Some text
19/09/2016,urban,9441882.198,Some text
20/09/2016,urban,47691604.44,Some text
21/09/2016,urban,9591383.353,Some text
22/09/2016,urban,9590704.51,Some text
23/09/2016,urban,9603054.856,Some text
27/09/2016,urban,9614338.166,Some text
30/09/2016,urban,28859025.94,Some text
4/10/2016,urban,28852896.16,Some text
5/10/2016,urban,19245201.9,Some text
7/10/2016,urban,9647043.964,Some text
10/10/2016,urban,9646360.601,Some text
12/10/2016,urban,9671222.901,Some text
13/10/2016,urban,9702824.258,Some text
14/10/2016,urban,9702136.797,Some text
17/10/2016,urban,19434692.32,Some text
18/10/2016,urban,9732553.225,Some text
21/10/2016,urban,9731863.462,Some text
24/10/2016,urban,29269791.52,Some text
25/10/2016,urban,9792661.005,Some text
28/10/2016,urban,9791966.737,Some text
31/10/2016,urban,19617877.89,Some text
1/11/2016,urban,9809030.146,Some text
3/11/2016,urban,19621526.09,Some text
4/11/2016,urban,39336741.86,Some text
5/11/2016,urban,9883450.558,Some text
7/11/2016,urban,19795110.44,Some text
8/11/2016,urban,9911657.726,Some text
9/11/2016,urban,9910954.322,Some text
11/11/2016,urban,19863736.24,Some text
14/11/2016,urban,10004596.58,Some text
15/11/2016,urban,10011349.29,Some text
18/11/2016,urban,20050071.15,Some text
24/11/2016,urban,10116757.4,Some text
25/11/2016,urban,10120690.1,Some text
28/11/2016,urban,20240084.81,Some text
29/11/2016,urban,10128659.5,Some text
30/11/2016,urban,10135932.88,Some text
1/12/2016,urban,10135212.9,Some text
5/12/2016,urban,10189502.8,Some text
6/12/2016,urban,10190590.73,Some text
7/12/2016,urban,10189866.71,Some text
8/12/2016,urban,10212979.07,Some text
9/12/2016,urban,30829177.41,Some text
12/12/2016,urban,10298157.81,Some text
13/12/2016,urban,10297425.83,Some text
16/12/2016,urban,10296693.86,Some text
19/12/2016,urban,20591191.79,Some text
20/12/2016,urban,20860768.02,Some text
21/12/2016,urban,31285589.56,Some text
23/12/2016,urban,10427046.53,Some text
4/01/2017,urban,10426304.86,Some text
9/01/2017,urban,20984093.91,Some text
10/01/2017,urban,10496248.35,Some text
13/01/2017,urban,10499289.44,Some text
16/01/2017,urban,10505536.51,Some text
18/01/2017,urban,10508768.46,Some text
19/01/2017,urban,21020909.77,Some text
23/01/2017,urban,21038594.6,Some text
25/01/2017,urban,10528512.27,Some text
30/01/2017,urban,21054775.96,Some text
31/01/2017,urban,21069731.23,Some text
1/02/2017,urban,31648823.01,Some text
2/02/2017,urban,21103099.81,Some text
3/02/2017,urban,10550422.48,Some text
6/02/2017,urban,21130980.17,Some text
8/02/2017,urban,10583377.2,Some text
9/02/2017,urban,10618561.24,Some text
10/02/2017,urban,10617804.56,Some text
13/02/2017,urban,10617047.87,Some text
14/02/2017,urban,10616291.19,Some text
15/02/2017,urban,31859382.12,Some text
16/02/2017,urban,42478608.6,Some text
22/02/2017,urban,10617759.09,Some text
24/02/2017,urban,10624040.87,Some text
1/03/2017,urban,21245808.57,Some text
3/03/2017,urban,21244677.07,Some text
6/03/2017,urban,21354723.26,Some text
7/03/2017,urban,10676218.89,Some text
8/03/2017,urban,10683994.46,Some text
9/03/2017,urban,21413071.12,Some text
10/03/2017,urban,10705389.37,Some text
13/03/2017,urban,10709370.84,Some text
15/03/2017,urban,10744098.06,Some text
16/03/2017,urban,21721985.5,Some text
17/03/2017,urban,21805788.31,Some text
20/03/2017,urban,10935880.02,Some text
21/03/2017,urban,10942688.21,Some text
22/03/2017,urban,10941906.7,Some text
23/03/2017,urban,10955582.41,Some text
24/03/2017,urban,10968552.28,Some text
27/03/2017,urban,21936916.12,Some text
28/03/2017,urban,10971031.63,Some text
30/03/2017,urban,21958674.4,Some text
31/03/2017,urban,11011116.45,Some text
3/04/2017,urban,22029237.78,Some text
4/04/2017,urban,22044345.15,Some text
5/04/2017,urban,11071368.95,Some text
6/04/2017,urban,22179333.27,Some text
7/04/2017,urban,22185635.99,Some text
10/04/2017,urban,22208732.13,Some text
12/04/2017,urban,11111572.25,Some text
13/04/2017,urban,44460902.21,Some text
18/04/2017,urban,22405916.65,Some text
19/04/2017,urban,11201755.9,Some text
21/04/2017,urban,44968579.67,Some text
25/04/2017,urban,11275023.09,Some text
26/04/2017,urban,33872957.54,Some text
27/04/2017,urban,11310802.84,Some text
28/04/2017,urban,22619175.86,Some text
1/05/2017,urban,11308373.02,Some text
2/05/2017,urban,11318027.21,Some text
3/05/2017,urban,45370891.86,Some text
4/05/2017,urban,11355752.88,Some text
8/05/2017,urban,22709064.72,Some text
9/05/2017,urban,34129331.26,Some text
11/05/2017,urban,34166412.99,Some text
12/05/2017,urban,34513563.94,Some text
15/05/2017,urban,46280797.56,Some text
17/05/2017,urban,11579372.55,Some text
18/05/2017,urban,23195915.52,Some text
22/05/2017,urban,11613308.93,Some text
23/05/2017,urban,35026557.3,Some text
24/05/2017,urban,11693335.72,Some text
25/05/2017,urban,23445806.65,Some text
26/05/2017,urban,23490363.83,Some text
29/05/2017,urban,11760516.68,Some text
31/05/2017,urban,35340875.04,Some text
2/06/2017,urban,11789331.33,Some text
5/06/2017,urban,11803430.17,Some text
6/06/2017,urban,23604317.05,Some text
7/06/2017,urban,35401871.23,Some text
8/06/2017,urban,35397748.38,Some text
13/06/2017,urban,23600858.01,Some text
14/06/2017,urban,23631043.48,Some text
15/06/2017,urban,23627646.14,Some text
20/06/2017,urban,11816613.34,Some text
21/06/2017,urban,11815763.72,Some text
23/06/2017,urban,23628978.55,Some text
26/06/2017,urban,106823142.3,Some text
27/06/2017,urban,11998777.67,Some text
28/06/2017,urban,47992671.37,Some text
29/06/2017,urban,24000447.2,Some text
30/06/2017,urban,11998927.63,Some text
3/07/2017,urban,11998063.65,Some text
5/07/2017,urban,11997199.67,Some text
6/07/2017,urban,36027860.74,Some text
9/07/2017,urban,12013829.4,Some text
10/07/2017,urban,24033055.74,Some text
12/07/2017,urban,12019225.77,Some text
13/07/2017,urban,48068243.08,Some text
14/07/2017,urban,12014895.77,Some text
17/07/2017,urban,12014029.77,Some text
18/07/2017,urban,12013163.77,Some text
19/07/2017,urban,36104995.65,Some text
20/07/2017,urban,60328053.25,Some text
21/07/2017,urban,24183226.17,Some text
24/07/2017,urban,12090304.7,Some text
25/07/2017,urban,12090371.47,Some text
26/07/2017,urban,24178125.98,Some text
31/07/2017,urban,12111430.72,Some text
3/08/2017,urban,12119080.58,Some text
4/08/2017,urban,12118205.93,Some text
7/08/2017,urban,12132642.71,Some text
8/08/2017,urban,36721050.58,Some text
11/08/2017,urban,24522559.49,Some text
14/08/2017,urban,12270550.95,Some text
17/08/2017,urban,12291265.62,Some text
18/08/2017,urban,24588310.42,Some text
20/08/2017,urban,12319231.4,Some text
22/08/2017,urban,24635793.22,Some text
23/08/2017,urban,36947015.86,Some text
24/08/2017,urban,12313892.23,Some text
28/08/2017,urban,36936337.53,Some text
29/08/2017,urban,12310332.79,Some text
30/08/2017,urban,61625951.18,Some text
31/08/2017,urban,12328719.51,Some text
4/09/2017,urban,24654764.3,Some text
5/09/2017,urban,12351659.2,Some text
6/09/2017,urban,24740036.61,Some text
7/09/2017,urban,12372925.53,Some text
8/09/2017,urban,37338623.87,Some text
11/09/2017,urban,24887912.94,Some text
13/09/2017,urban,12442605.58,Some text
14/09/2017,urban,12454018.78,Some text
15/09/2017,urban,12453117.3,Some text
18/09/2017,urban,24907273.23,Some text
19/09/2017,urban,12454155.66,Some text
25/09/2017,urban,25117844.17,Some text
26/09/2017,urban,12647075.89,Some text
2/10/2017,urban,12646159.96,Some text
3/10/2017,urban,12654024.32,Some text
4/10/2017,urban,12653107.76,Some text
5/10/2017,urban,12652191.2,Some text
9/10/2017,urban,12651274.64,Some text
11/10/2017,urban,25319342.37,Some text
12/10/2017,urban,25408978.87,Some text
13/10/2017,urban,25430423.42,Some text
16/10/2017,urban,38138723.46,Some text
17/10/2017,urban,12711064.7,Some text
18/10/2017,urban,25446817.08,Some text
20/10/2017,urban,25468648.48,Some text
23/10/2017,urban,63702185.37,Some text
24/10/2017,urban,25479158.85,Some text
27/10/2017,urban,12738192.93,Some text
30/10/2017,urban,25473612.86,Some text
31/10/2017,urban,25478262.99,Some text
1/11/2017,urban,25478554.16,Some text
2/11/2017,urban,12743209.22,Some text
3/11/2017,urban,25483642.94,Some text
7/11/2017,urban,12740433.72,Some text
8/11/2017,urban,25524182.49,Some text
10/11/2017,urban,25532700.76,Some text
14/11/2017,urban,25528991.64,Some text
15/11/2017,urban,38286532.85,Some text
16/11/2017,urban,25530304.51,Some text
17/11/2017,urban,25555582.43,Some text
21/11/2017,urban,38675545.09,Some text
22/11/2017,urban,13091629.76,Some text
23/11/2017,urban,13090677.92,Some text
24/11/2017,urban,26178500.32,Some text
28/11/2017,urban,13183812.34,Some text
29/11/2017,urban,26364748.2,Some text
30/11/2017,urban,26388983.34,Some text
1/12/2017,urban,13199407.57,Some text
4/12/2017,urban,26533872.14,Some text
5/12/2017,urban,26593619.74,Some text
8/12/2017,urban,26613646.29,Some text
9/12/2017,urban,13325625.94,Some text
13/12/2017,urban,26673723.49,Some text
14/12/2017,urban,26716364.25,Some text
15/12/2017,urban,13379984.57,Some text
18/12/2017,urban,13379010.28,Some text
19/12/2017,urban,13392687.97,Some text
20/12/2017,urban,26838679.41,Some text
21/12/2017,urban,26962553.89,Some text
9/01/2018,urban,13516182.37,Some text
10/01/2018,urban,27080539.02,Some text
17/01/2018,urban,13545762.71,Some text
18/01/2018,urban,13544775.63,Some text
19/01/2018,urban,13543788.54,Some text
21/01/2018,urban,13551777.32,Some text
22/01/2018,urban,13550789.58,Some text
24/01/2018,urban,67802967.92,Some text
25/01/2018,urban,40760430.18,Some text
29/01/2018,urban,27469135.52,Some text
31/01/2018,urban,27492928.32,Some text
5/02/2018,urban,13744959.9,Some text
6/02/2018,urban,27655064.97,Some text
7/02/2018,urban,13928024.62,Some text
8/02/2018,urban,13950036.33,Some text
12/02/2018,urban,13951570.92,Some text
13/02/2018,urban,56187378.9,Some text
14/02/2018,urban,14053375.09,Some text
20/02/2018,urban,14052349,Some text
22/02/2018,urban,28105376.32,Some text
26/02/2018,urban,14082665.23,Some text
1/03/2018,urban,42246832.66,Some text
2/03/2018,urban,14083558.9,Some text
3/03/2018,urban,14082530,Some text
5/03/2018,urban,14081501.11,Some text
6/03/2018,urban,14080472.21,Some text
7/03/2018,urban,14079443.31,Some text
9/03/2018,urban,56527377.65,Some text
13/03/2018,urban,14178194.58,Some text
14/03/2018,urban,14214738.3,Some text
15/03/2018,urban,14213699.06,Some text
16/03/2018,urban,28424280.38,Some text
20/03/2018,urban,56890028.6,Some text
21/03/2018,urban,14236687.64,Some text
22/03/2018,urban,28502292.25,Some text
23/03/2018,urban,14271179.93,Some text
27/03/2018,urban,14270135.72,Some text
3/04/2018,urban,28573923.39,Some text
4/04/2018,urban,72222574.12,Some text
5/04/2018,urban,14615987.24,Some text
10/04/2018,urban,14648647.81,Some text
13/04/2018,urban,29334672.36,Some text
16/04/2018,urban,29331855.98,Some text
20/04/2018,urban,29329039.26,Some text
23/04/2018,urban,44047887.09,Some text
24/04/2018,urban,14690874.65,Some text
25/04/2018,urban,14731471.57,Some text
30/04/2018,urban,29630746.65,Some text
