date,cat,count,text
2019-05-28,economic,10627615.73,Some text
2019-06-03,economic,10642392.92,Some text
2019-06-06,economic,10641601.66,Some text
2019-06-07,economic,21312113.37,Some text
2019-06-12,economic,10665059.97,Some text
2019-06-17,economic,10664266.80,Some text
2019-06-20,economic,21344370.19,Some text
2019-06-21,economic,10694473.19,Some text
2019-06-25,economic,21407334.21,Some text
2019-06-27,economic,10715590.97,Some text
2019-06-28,economic,21428789.89,Some text
2019-07-03,economic,10728010.61,Some text
2019-07-08,economic,10745359.88,Some text
2019-07-16,economic,21515624.20,Some text
2019-07-18,economic,10756610.87,Some text
2019-07-26,economic,21510819.28,Some text
2019-07-29,economic,21710407.69,Some text
2019-07-30,economic,10871772.23,Some text
2019-07-31,economic,10870962.53,Some text
2019-08-08,economic,21739495.98,Some text
2019-08-14,economic,10919193.68,Some text
2019-08-16,economic,10941104.86,Some text
2019-08-20,economic,10944836.10,Some text
2019-08-21,economic,10944020.60,Some text
2019-08-28,economic,32860102.49,Some text
2019-09-09,economic,10979893.37,Some text
2019-09-10,economic,10979074.95,Some text
2019-09-11,economic,11027780.10,Some text
2019-09-12,economic,11026957.99,Some text
2019-09-16,economic,11026135.88,Some text
2019-09-19,economic,11088916.07,Some text
2019-09-26,economic,22175351.59,Some text
2019-10-01,economic,11097508.47,Some text
2019-10-07,economic,11096680.79,Some text
2019-10-09,economic,11099899.43,Some text
2019-10-14,economic,11099071.45,Some text
2019-10-15,economic,11098243.48,Some text
2019-10-21,economic,11122765.28,Some text
2019-10-22,economic,11135041.58,Some text
2019-10-31,economic,33523246.53,Some text
2019-11-01,economic,11204740.09,Some text
2019-11-04,economic,11252302.73,Some text
2019-11-06,economic,11259624.30,Some text
2019-11-08,economic,11258783.78,Some text
2019-11-12,economic,11257943.26,Some text
2019-11-22,economic,22540698.92,Some text
2019-11-29,economic,11274762.89,Some text
2019-12-03,economic,22710286.46,Some text
2019-12-04,economic,11361960.34,Some text
2019-12-06,economic,11361111.67,Some text
2019-12-16,economic,11360263.00,Some text
2019-12-18,economic,11386619.62,Some text
2019-12-19,economic,11385768.92,Some text
2020-01-08,economic,11423906.44,Some text
2020-01-13,economic,11423052.83,Some text
2020-01-16,economic,11422199.22,Some text
2020-02-05,economic,22916581.16,Some text
2020-02-11,economic,11473756.74,Some text
2020-02-13,economic,11542815.65,Some text
2020-02-17,economic,11541952.77,Some text
2020-02-18,economic,11554002.74,Some text
2020-02-19,economic,11553138.89,Some text
2020-02-21,economic,11552275.04,Some text
2020-02-27,economic,23136382.51,Some text
2020-02-28,economic,11584104.90,Some text
2020-03-06,economic,11590902.10,Some text
2020-03-11,economic,11590035.10,Some text
2020-03-12,economic,23181680.03,Some text
2020-03-13,economic,11598503.69,Some text
2020-03-17,economic,23196395.75,Some text
2020-03-20,economic,11706902.13,Some text
2020-03-26,economic,11706025.99,Some text
2020-03-27,economic,11705149.86,Some text
2020-03-30,economic,11741927.91,Some text
2020-03-31,economic,11749605.41,Some text
2020-04-07,economic,11782908.34,Some text
2020-04-22,economic,23637451.78,Some text
2020-04-27,economic,23650339.55,Some text
2020-05-01,economic,11839816.82,Some text
2020-05-05,economic,23730366.89,Some text
2020-05-06,economic,11879941.21,Some text
2020-05-09,economic,11879051.26,Some text
2020-05-14,economic,23755432.67,Some text
2020-05-19,economic,11876381.41,Some text
2020-05-22,economic,11902565.95,Some text
2020-05-27,economic,23847578.68,Some text
2020-05-28,economic,12036341.59,Some text
2020-06-01,economic,12063457.00,Some text
2020-06-03,economic,12062552.69,Some text
2020-06-04,economic,12068836.58,Some text
2020-06-16,economic,36444011.62,Some text
2020-06-17,economic,12185114.23,Some text
2020-06-19,economic,12225260.39,Some text
2020-06-22,economic,49087525.89,Some text
2020-06-23,economic,24592470.83,Some text
2020-06-25,economic,12326585.74,Some text
2020-07-01,economic,12325660.74,Some text
2020-07-06,economic,12329249.29,Some text
2020-07-13,economic,12337350.37,Some text
2020-07-15,economic,12336424.35,Some text
2020-07-16,economic,12376240.98,Some text
2020-07-21,economic,12375311.90,Some text
2020-07-22,economic,12383857.72,Some text
2020-07-23,economic,12382927.93,Some text
2020-07-24,economic,12395731.30,Some text
2020-07-29,economic,37186191.31,Some text
2020-07-30,economic,12435602.91,Some text
2020-08-05,economic,12465826.65,Some text
2020-08-06,economic,37529346.79,Some text
2020-08-13,economic,12557734.42,Some text
2020-08-17,economic,25115914.59,Some text
2020-08-28,economic,12597105.70,Some text
2020-08-31,economic,12611432.37,Some text
2020-09-02,economic,25278652.69,Some text
2020-09-07,economic,12685379.06,Some text
2020-09-14,economic,51234536.17,Some text
2020-09-16,economic,12916779.33,Some text
2020-09-21,economic,12915807.85,Some text
2020-09-22,economic,12935101.61,Some text
2020-09-25,economic,12934128.61,Some text
2020-09-30,economic,12933155.61,Some text
2020-10-05,economic,12933985.80,Some text
2020-10-07,economic,12949670.18,Some text
2020-10-15,economic,12956393.69,Some text
2020-10-19,economic,25909862.47,Some text
2020-10-22,economic,12957987.45,Some text
2020-10-28,economic,12957012.14,Some text
